"Record_number","Author","Year","Journal","Trial","Phase_1","Phase_2","Phase_3","Vaccine","Manufacture","Vaccine_type","Group_ID","Group","Candidate_for_further_evaluation","Reference_to_highest_dose","Reference_to_lowest_dose","Age_lower","Age_upper","N","Total_doses","Dosage","Days_between_doses","Days_lower","Days_upper","Concentration_dose_1","Concentration_dose_2","Concentration_dose_3","Concentration_unit","Target","Assay_or_measurement","Specific_immunity_type","Immunity_measurement_unit","Immunity_value","Immunity_value_lower","Immunity_value_upper","Display_item","Ref_baseline","Ref_baseline_lower","Ref_baseline_upper","Ref_conv","Ref_conv_lower","Ref_conv_upper","N_conv","Days_since_first_dose","Days_since_last_dose"
316,"Ella, R",2021,"Lancet ID","Yes","No","Yes","No","BBV152","Covaxin","Inactivated","A2","High dose","Yes","A2","A1",12,65,190,2,0,28,0,0,6,6,NA,"ug","Live virus","PRNT 50","NT Ab","GMT/CI",0.1,0.1,0.1,"Figure 2A",0.1,0.1,0.1,215.8,99.5,458.1,35,-28,-28
316,"Ella, R",2021,"Lancet ID","Yes","No","Yes","No","BBV152","Covaxin","Inactivated","A2","High dose","Yes","A2","A1",12,65,187,2,1,28,28,28,6,6,NA,"ug","Live virus","PRNT 50","NT Ab","GMT/CI",1.5,1,2.3,"Figure 2A",0.1,0.1,0.1,215.8,99.5,458.1,35,0,0
316,"Ella, R",2021,"Lancet ID","Yes","No","Yes","No","BBV152","Covaxin","Inactivated","A2","High dose","Yes","A2","A1",12,65,179,2,2,28,42,42,6,6,NA,"ug","Live virus","PRNT 50","NT Ab","GMT/CI",164.1,130.6,201.8,"Figure 2A",0.1,0.1,0.1,215.8,99.5,458.1,35,14,14
316,"Ella, R",2021,"Lancet ID","Yes","No","Yes","No","BBV152","Covaxin","Inactivated","A1","Low dose","No","A2","A1",12,65,190,2,0,28,0,0,3,3,NA,"ug","Live virus","MNT 50","NT Ab","GMT/CI",0.2,0.2,0.2,"Figure 2C",0.2,0.2,0.2,36.4,18.4,72.1,35,-28,-28
316,"Ella, R",2021,"Lancet ID","Yes","No","Yes","No","BBV152","Covaxin","Inactivated","A1","Low dose","No","A2","A1",12,65,189,2,1,28,28,28,3,3,NA,"ug","Live virus","MNT 50","NT Ab","GMT/CI",0.4,0.3,0.5,"Figure 2C",0.2,0.2,0.2,36.4,18.4,72.1,35,0,0
316,"Ella, R",2021,"Lancet ID","Yes","No","Yes","No","BBV152","Covaxin","Inactivated","A1","Low dose","No","A2","A1",12,65,187,2,2,28,42,42,3,3,NA,"ug","Live virus","MNT 50","NT Ab","GMT/CI",7.1,5.6,9,"Figure 2C",0.2,0.2,0.2,36.4,18.4,72.1,35,14,14
316,"Ella, R",2021,"Lancet ID","Yes","No","Yes","No","BBV152","Covaxin","Inactivated","A2","High dose","Yes","A2","A1",12,65,190,2,0,28,0,0,6,6,NA,"ug","Live virus","MNT 50","NT Ab","GMT/CI",0.1,0.1,0.1,"Figure 2C",0.2,0.2,0.2,36.4,18.4,72.1,35,-28,-28
316,"Ella, R",2021,"Lancet ID","Yes","No","Yes","No","BBV152","Covaxin","Inactivated","A2","High dose","Yes","A2","A1",12,65,187,2,1,28,28,28,6,6,NA,"ug","Live virus","MNT 50","NT Ab","GMT/CI",0.5,0.4,0.5,"Figure 2C",0.2,0.2,0.2,36.4,18.4,72.1,35,0,0
316,"Ella, R",2021,"Lancet ID","Yes","No","Yes","No","BBV152","Covaxin","Inactivated","A2","High dose","Yes","A2","A1",12,65,179,2,2,28,42,42,6,6,NA,"ug","Live virus","MNT 50","NT Ab","GMT/CI",15.7,12.9,19.3,"Figure 2C",0.2,0.2,0.2,36.4,18.4,72.1,35,14,14
906,"Goepfert, P",2021,"Lancet ID","Yes","Yes","Yes","No","CoV2 preS dTM","Sanofi/GSK","Recombinant","A1","Low-dose plus AF03, aged 18 to 49","No","A2","A1",18,49,18,2,0,21,0,0,1.3,1.3,NA,"ug","Live virus","MNT 50","NT Ab","GMT/CI",5,NA,NA,"Table 2/Figure 4A",NA,NA,NA,NA,NA,NA,NA,-21,-21
906,"Goepfert, P",2021,"Lancet ID","Yes","Yes","Yes","No","CoV2 preS dTM","Sanofi/GSK","Recombinant","A1","Low-dose plus AF03, aged 18 to 49",NA,"A2","A1",18,49,18,2,1,21,22,22,1.3,1.3,NA,"ug","Live virus","MNT 50","NT Ab","GMT/CI",5,NA,NA,"Table 2/Figure 4A",NA,NA,NA,NA,NA,NA,NA,1,1
906,"Goepfert, P",2021,"Lancet ID","Yes","Yes","Yes","No","CoV2 preS dTM","Sanofi/GSK","Recombinant","A1","Low-dose plus AF03, aged 18 to 49",NA,"A2","A1",18,49,18,2,2,21,36,36,1.3,1.3,NA,"ug","Live virus","MNT 50","NT Ab","GMT/CI",13,6.6,25.8,"Table 2/Figure 4A",NA,NA,NA,NA,NA,NA,NA,15,15
906,"Goepfert, P",2021,"Lancet ID","Yes","Yes","Yes","No","CoV2 preS dTM","Sanofi/GSK","Recombinant","B1","Low-dose plus AS03, aged 18 to 49",NA,"B2","A",18,49,54,2,0,21,0,0,1.3,1.3,NA,"ug","Live virus","MNT 50","NT Ab","GMT/CI",5,NA,NA,"Table 2/Figure 4A",NA,NA,NA,NA,NA,NA,NA,-21,-21
906,"Goepfert, P",2021,"Lancet ID","Yes","Yes","Yes","No","CoV2 preS dTM","Sanofi/GSK","Recombinant","B1","Low-dose plus AS03, aged 18 to 49",NA,"B2","B1",18,49,54,2,1,21,22,22,1.3,1.3,NA,"ug","Live virus","MNT 50","NT Ab","GMT/CI",5.3,NA,NA,"Table 2/Figure 4A",NA,NA,NA,NA,NA,NA,NA,1,1
906,"Goepfert, P",2021,"Lancet ID","Yes","Yes","Yes","No","CoV2 preS dTM","Sanofi/GSK","Recombinant","B1","Low-dose plus AS03, aged 18 to 49",NA,"B2","B1",18,49,54,2,2,21,36,36,1.3,1.3,NA,"ug","Live virus","MNT 50","NT Ab","GMT/CI",20.3,13.6,31,"Table 2/Figure 4A",NA,NA,NA,NA,NA,NA,NA,15,15
906,"Goepfert, P",2021,"Lancet ID","Yes","Yes","Yes","No","CoV2 preS dTM","Sanofi/GSK","Recombinant","A2","High-dose plus AF03, aged 18 to 49",NA,"A2","A1",18,49,17,2,0,21,0,0,2.6,2.6,NA,"ug","Live virus","MNT 50","NT Ab","GMT/CI",NA,NA,NA,"Table 2/Figure 4A",NA,NA,NA,NA,NA,NA,NA,-21,-21
906,"Goepfert, P",2021,"Lancet ID","Yes","Yes","Yes","No","CoV2 preS dTM","Sanofi/GSK","Recombinant","A2","High-dose plus AF03, aged 18 to 49",NA,"A2","A1",18,49,17,2,1,21,22,22,2.6,2.6,NA,"ug","Live virus","MNT 50","NT Ab","GMT/CI",NA,NA,NA,"Table 2/Figure 4A",NA,NA,NA,NA,NA,NA,NA,1,1
906,"Goepfert, P",2021,"Lancet ID","Yes","Yes","Yes","No","CoV2 preS dTM","Sanofi/GSK","Recombinant","A2","High-dose plus AF03, aged 18 to 49",NA,"A2","A1",18,49,17,2,2,21,36,36,2.6,2.6,NA,"ug","Live virus","MNT 50","NT Ab","GMT/CI",44,21.3,88.5,"Table 2/Figure 4A",NA,NA,NA,NA,NA,NA,NA,15,15
906,"Goepfert, P",2021,"Lancet ID","Yes","Yes","Yes","No","CoV2 preS dTM","Sanofi/GSK","Recombinant","B2","High-dose plus AS03, aged 18 to 49",NA,"B2","B1",18,49,54,2,0,21,0,0,2.6,2.6,NA,"ug","Live virus","MNT 50","NT Ab","GMT/CI",5,NA,NA,"Table 2/Figure 4A",NA,NA,NA,NA,NA,NA,NA,-21,-21
906,"Goepfert, P",2021,"Lancet ID","Yes","Yes","Yes","No","CoV2 preS dTM","Sanofi/GSK","Recombinant","B2","High-dose plus AS03, aged 18 to 49",NA,"B2","B1",18,49,54,2,1,21,22,22,2.6,2.6,NA,"ug","Live virus","MNT 50","NT Ab","GMT/CI",5,NA,NA,"Table 2/Figure 4A",NA,NA,NA,NA,NA,NA,NA,1,1
906,"Goepfert, P",2021,"Lancet ID","Yes","Yes","Yes","No","CoV2 preS dTM","Sanofi/GSK","Recombinant","B2","High-dose plus AS03, aged 18 to 49",NA,"B2","B1",18,49,54,2,2,21,36,36,2.6,2.6,NA,"ug","Live virus","MNT 50","NT Ab","GMT/CI",76.2,51.1,108.2,"Table 2/Figure 4A",NA,NA,NA,NA,NA,NA,NA,15,15
906,"Goepfert, P",2021,"Lancet ID","Yes","Yes","Yes","No","CoV2 preS dTM","Sanofi/GSK","Recombinant","A3","Low-dose plus AF03, aged above 50",NA,"A2","A1",50,100,10,2,0,21,0,0,1.3,1.3,NA,"ug","Live virus","MNT 50","NT Ab","GMT/CI",5,NA,NA,"Table 2/Figure 4A",NA,NA,NA,NA,NA,NA,NA,-21,-21
906,"Goepfert, P",2021,"Lancet ID","Yes","Yes","Yes","No","CoV2 preS dTM","Sanofi/GSK","Recombinant","A3","Low-dose plus AF03, aged above 50",NA,"A2","A1",50,100,10,2,1,21,22,22,1.3,1.3,NA,"ug","Live virus","MNT 50","NT Ab","GMT/CI",5,NA,NA,"Table 2/Figure 4A",NA,NA,NA,NA,NA,NA,NA,1,1
906,"Goepfert, P",2021,"Lancet ID","Yes","Yes","Yes","No","CoV2 preS dTM","Sanofi/GSK","Recombinant","A3","Low-dose plus AF03, aged above 50",NA,"A2","A1",50,100,10,2,2,21,36,36,1.3,1.3,NA,"ug","Live virus","MNT 50","NT Ab","GMT/CI",8.6,2,38.4,"Table 2/Figure 4A",NA,NA,NA,NA,NA,NA,NA,15,15
906,"Goepfert, P",2021,"Lancet ID","Yes","Yes","Yes","No","CoV2 preS dTM","Sanofi/GSK","Recombinant","B3","Low-dose plus AS03, aged above 50",NA,"B2","B1",50,100,28,2,0,21,0,0,1.3,1.3,NA,"ug","Live virus","MNT 50","NT Ab","GMT/CI",5,NA,NA,"Table 2/Figure 4A",NA,NA,NA,NA,NA,NA,NA,-21,-21
906,"Goepfert, P",2021,"Lancet ID","Yes","Yes","Yes","No","CoV2 preS dTM","Sanofi/GSK","Recombinant","B3","Low-dose plus AS03, aged above 50",NA,"B2","B1",50,100,28,2,1,21,22,22,1.3,1.3,NA,"ug","Live virus","MNT 50","NT Ab","GMT/CI",5,NA,NA,"Table 2/Figure 4A",NA,NA,NA,NA,NA,NA,NA,1,1
906,"Goepfert, P",2021,"Lancet ID","Yes","Yes","Yes","No","CoV2 preS dTM","Sanofi/GSK","Recombinant","B3","Low-dose plus AS03, aged above 50",NA,"B2","B1",50,100,28,2,2,21,36,36,1.3,1.3,NA,"ug","Live virus","MNT 50","NT Ab","GMT/CI",13.1,7.4,22.8,"Table 2/Figure 4A",NA,NA,NA,NA,NA,NA,NA,15,15
906,"Goepfert, P",2021,"Lancet ID","Yes","Yes","Yes","No","CoV2 preS dTM","Sanofi/GSK","Recombinant","A4","High-dose plus AF03, aged above 50",NA,"A2","A1",50,100,10,2,0,21,0,0,2.6,2.6,NA,"ug","Live virus","MNT 50","NT Ab","GMT/CI",5,NA,NA,"Table 2/Figure 4A",NA,NA,NA,NA,NA,NA,NA,-21,-21
906,"Goepfert, P",2021,"Lancet ID","Yes","Yes","Yes","No","CoV2 preS dTM","Sanofi/GSK","Recombinant","A4","High-dose plus AF03, aged above 50",NA,"A2","A1",50,100,10,2,1,21,22,22,2.6,2.6,NA,"ug","Live virus","MNT 50","NT Ab","GMT/CI",5,NA,NA,"Table 2/Figure 4A",NA,NA,NA,NA,NA,NA,NA,1,1
906,"Goepfert, P",2021,"Lancet ID","Yes","Yes","Yes","No","CoV2 preS dTM","Sanofi/GSK","Recombinant","A4","High-dose plus AF03, aged above 50",NA,"A2","A1",50,100,10,2,2,21,36,36,2.6,2.6,NA,"ug","Live virus","MNT 50","NT Ab","GMT/CI",12.5,4.6,34.8,"Table 2/Figure 4A",NA,NA,NA,NA,NA,NA,NA,15,15
906,"Goepfert, P",2021,"Lancet ID","Yes","Yes","Yes","No","CoV2 preS dTM","Sanofi/GSK","Recombinant","B4","High-dose plus AS03, aged above 50",NA,"B2","B1",50,100,31,2,0,21,0,0,2.6,2.6,NA,"ug","Live virus","MNT 50","NT Ab","GMT/CI",5,NA,NA,"Table 2/Figure 4A",NA,NA,NA,NA,NA,NA,NA,-21,-21
906,"Goepfert, P",2021,"Lancet ID","Yes","Yes","Yes","No","CoV2 preS dTM","Sanofi/GSK","Recombinant","B4","High-dose plus AS03, aged above 50",NA,"B2","B1",50,100,31,2,1,21,22,22,2.6,2.6,NA,"ug","Live virus","MNT 50","NT Ab","GMT/CI",5,NA,NA,"Table 2/Figure 4A",NA,NA,NA,NA,NA,NA,NA,1,1
906,"Goepfert, P",2021,"Lancet ID","Yes","Yes","Yes","No","CoV2 preS dTM","Sanofi/GSK","Recombinant","B4","High-dose plus AS03, aged above 50",NA,"B2","B1",50,100,31,2,2,21,36,36,2.6,2.6,NA,"ug","Live virus","MNT 50","NT Ab","GMT/CI",53.3,26.5,104.6,"Table 2/Figure 4A",NA,NA,NA,NA,NA,NA,NA,15,15
977,"Guo, W",2021,"EClinicalMedicine","Yes","Yes","Yes","No","Sinopharm (Wuhan)","Sinopharm (Wuhan)","Inactivated","B1","2 middle dose, 14 days, aged 18 to 59","No","A3","A1",18,59,84,2,2,14,42,42,5,5,NA,"ug","Live virus","PRNT 50","NT Ab","GMT/CI",39,29,53,"Table 3",NA,NA,NA,NA,NA,NA,NA,28,28
977,"Guo, W",2021,"EClinicalMedicine","Yes","Yes","Yes","No","Sinopharm (Wuhan)","Sinopharm (Wuhan)","Inactivated","B1","2 middle dose, 14 days, aged 18 to 59","No","A3","A1",18,59,84,2,2,14,104,104,5,5,NA,"ug","Live virus","PRNT 50","NT Ab","GMT/CI",20,14,27,"Table 3",NA,NA,NA,NA,NA,NA,NA,90,90
977,"Guo, W",2021,"EClinicalMedicine","Yes","Yes","Yes","No","Sinopharm (Wuhan)","Sinopharm (Wuhan)","Inactivated","C1","2 middle dose, 21 days, aged 18 to 59","No","A3","A1",18,59,84,2,2,21,49,49,5,5,NA,"ug","Live virus","PRNT 50","NT Ab","GMT/CI",134,104,174,"Table 3",NA,NA,NA,NA,NA,NA,NA,28,28
977,"Guo, W",2021,"EClinicalMedicine","Yes","Yes","Yes","No","Sinopharm (Wuhan)","Sinopharm (Wuhan)","Inactivated","C1","2 middle dose, 21 days, aged 18 to 59","No","A3","A1",18,59,84,2,2,21,111,111,5,5,NA,"ug","Live virus","PRNT 50","NT Ab","GMT/CI",53,38,75,"Table 3",NA,NA,NA,NA,NA,NA,NA,90,90
977,"Guo, W",2021,"EClinicalMedicine","Yes","Yes","Yes","No","Sinopharm (Wuhan)","Sinopharm (Wuhan)","Inactivated","D1","2 middle dose, 28 days, aged 18 to 59","Yes","A3","A1",18,59,83,2,2,28,56,56,5,5,NA,"ug","Live virus","PRNT 50","NT Ab","GMT/CI",91,71,115,"Table 3",NA,NA,NA,NA,NA,NA,NA,28,28
977,"Guo, W",2021,"EClinicalMedicine","Yes","Yes","Yes","No","Sinopharm (Wuhan)","Sinopharm (Wuhan)","Inactivated","D1","2 middle dose, 28 days, aged 18 to 59","Yes","A3","A1",18,59,83,2,2,28,118,118,5,5,NA,"ug","Live virus","PRNT 50","NT Ab","GMT/CI",44,32,61,"Table 3",NA,NA,NA,NA,NA,NA,NA,90,90
977,"Guo, W",2021,"EClinicalMedicine","Yes","Yes","Yes","No","Sinopharm (Wuhan)","Sinopharm (Wuhan)","Inactivated","E1","1 high dose, aged 18 to 59","No","A3","A1",18,59,84,1,1,0,28,28,10,NA,NA,"ug","Live virus","PRNT 50","NT Ab","GMT/CI",24,17,34,"Table 3",NA,NA,NA,NA,NA,NA,NA,28,28
977,"Guo, W",2021,"EClinicalMedicine","Yes","Yes","Yes","No","Sinopharm (Wuhan)","Sinopharm (Wuhan)","Inactivated","E1","1 high dose, aged 18 to 59","No","A3","A1",18,59,84,1,1,0,90,90,10,NA,NA,"ug","Live virus","PRNT 50","NT Ab","GMT/CI",7,6,9,"Table 3",NA,NA,NA,NA,NA,NA,NA,90,90
846,"Han, B",2021,"Lancet ID","Yes","Yes","No","No","CoronaVac","Sinovac","Inactivated","A1","Low-dose, all, phase 1","No","A2","A1",3,17,27,2,0,28,0,0,1.5,1.5,NA,"ug","Live virus","MNT 50","NT Ab","GMT/CI",2,2,2,"Table S4-1",2,2,2,NA,NA,NA,NA,-28,-28
846,"Han, B",2021,"Lancet ID","Yes","Yes","No","No","CoronaVac","Sinovac","Inactivated","A1","Low-dose, all, phase 1","No","A2","A1",3,17,27,2,1,28,28,28,1.5,1.5,NA,"ug","Live virus","MNT 50","NT Ab","GMT/CI",8,5.6,11.4,"Table S4-1",2,2,2,NA,NA,NA,NA,0,0
846,"Han, B",2021,"Lancet ID","Yes","Yes","No","No","CoronaVac","Sinovac","Inactivated","A1","Low-dose, all, phase 1","No","A2","A1",3,17,27,2,2,28,56,56,1.5,1.5,NA,"ug","Live virus","MNT 50","NT Ab","GMT/CI",55,38.9,77.9,"Table S4-1",2,2,2,NA,NA,NA,NA,28,28
846,"Han, B",2021,"Lancet ID","Yes","Yes","No","No","CoronaVac","Sinovac","Inactivated","A2","High-dose, all, phase 1","Yes","A2","A1",3,17,27,2,0,28,0,0,3,3,NA,"ug","Live virus","MNT 50","NT Ab","GMT/CI",2,2,2,"Table S4-1",2,2,2,NA,NA,NA,NA,-28,-28
846,"Han, B",2021,"Lancet ID","Yes","Yes","No","No","CoronaVac","Sinovac","Inactivated","A2","High-dose, all, phase 1","Yes","A2","A1",3,17,27,2,1,28,28,28,3,3,NA,"ug","Live virus","MNT 50","NT Ab","GMT/CI",14.1,10.4,19,"Table S4-1",2,2,2,NA,NA,NA,NA,0,0
846,"Han, B",2021,"Lancet ID","Yes","Yes","No","No","CoronaVac","Sinovac","Inactivated","A2","High-dose, all, phase 1","Yes","A2","A1",3,17,27,2,2,28,56,56,3,3,NA,"ug","Live virus","MNT 50","NT Ab","GMT/CI",117.4,87.8,157,"Table S4-1",2,2,2,NA,NA,NA,NA,28,28
846,"Han, B",2021,"Lancet ID","Yes","No","Yes","No","CoronaVac","Sinovac","Inactivated","B1","Low-dose, all, phase 2","No","B2","B1",3,17,186,2,0,28,0,0,1.5,1.5,NA,"ug","Live virus","MNT 50","NT Ab","GMT/CI",2,2,2,"Table S4-2",2,2,2,NA,NA,NA,NA,-28,-28
846,"Han, B",2021,"Lancet ID","Yes","No","Yes","No","CoronaVac","Sinovac","Inactivated","B1","Low-dose, all, phase 2","No","B2","B1",3,17,186,2,2,28,56,56,1.5,1.5,NA,"ug","Live virus","MNT 50","NT Ab","GMT/CI",86.4,73.9,101,"Table S4-2",2,2,2,NA,NA,NA,NA,28,28
846,"Han, B",2021,"Lancet ID","Yes","No","Yes","No","CoronaVac","Sinovac","Inactivated","B2","High-dose, all, phase 2","Yes","B2","B1",3,17,180,2,0,28,0,0,3,3,NA,"ug","Live virus","MNT 50","NT Ab","GMT/CI",2,2,2,"Table S4-2",2,2,2,NA,NA,NA,NA,-28,-28
846,"Han, B",2021,"Lancet ID","Yes","No","Yes","No","CoronaVac","Sinovac","Inactivated","B2","High-dose, all, phase 2","Yes","B2","B1",3,17,180,2,2,28,56,56,3,3,NA,"ug","Live virus","MNT 50","NT Ab","GMT/CI",142.2,124.7,162.1,"Table S4-2",2,2,2,NA,NA,NA,NA,28,28
846,"Han, B",2021,"Lancet ID","Yes","Yes","No","No","CoronaVac","Sinovac","Inactivated","A3","Low-dose, 3to5, phase 1","No","A2","A1",3,5,9,2,2,28,56,56,1.5,1.5,NA,"ug","Live virus","MNT 50","NT Ab","GMT/CI",71.9,38,136,"Table S4-3",2,2,2,NA,NA,NA,NA,28,28
846,"Han, B",2021,"Lancet ID","Yes","Yes","No","No","CoronaVac","Sinovac","Inactivated","A4","High-dose, 3to5, phase 1","Yes","A2","A1",3,5,9,2,2,28,56,56,3,3,NA,"ug","Live virus","MNT 50","NT Ab","GMT/CI",212.6,132.2,342.1,"Table S4-3",2,2,2,NA,NA,NA,NA,28,28
846,"Han, B",2021,"Lancet ID","Yes","Yes","No","No","CoronaVac","Sinovac","Inactivated","A5","Low-dose, 6to11, phase 1","No","A2","A1",6,11,9,2,2,28,56,56,1.5,1.5,NA,"ug","Live virus","MNT 50","NT Ab","GMT/CI",50.5,30.9,82.6,"Table S4-3",2,2,2,NA,NA,NA,NA,28,28
846,"Han, B",2021,"Lancet ID","Yes","Yes","No","No","CoronaVac","Sinovac","Inactivated","A6","High-dose, 6to11, phase 1","Yes","A2","A1",6,11,9,2,2,28,56,56,3,3,NA,"ug","Live virus","MNT 50","NT Ab","GMT/CI",101.6,64,161.2,"Table S4-3",2,2,2,NA,NA,NA,NA,28,28
846,"Han, B",2021,"Lancet ID","Yes","Yes","No","No","CoronaVac","Sinovac","Inactivated","A7","Low-dose, 12to17, phase 1","No","A2","A1",12,17,9,2,2,28,56,56,1.5,1.5,NA,"ug","Live virus","MNT 50","NT Ab","GMT/CI",45.9,19.2,109.8,"Table S4-3",2,2,2,NA,NA,NA,NA,28,28
846,"Han, B",2021,"Lancet ID","Yes","Yes","No","No","CoronaVac","Sinovac","Inactivated","A8","High-dose, 12to17, phase 1","Yes","A2","A1",12,17,8,2,2,28,56,56,3,3,NA,"ug","Live virus","MNT 50","NT Ab","GMT/CI",70.8,47.5,105.7,"Table S4-3",2,2,2,NA,NA,NA,NA,28,28
846,"Han, B",2021,"Lancet ID","Yes","No","Yes","No","CoronaVac","Sinovac","Inactivated","B3","Low-dose, 3to5, phase 2","No","B2","B1",3,5,46,2,2,28,56,56,1.5,1.5,NA,"ug","Live virus","MNT 50","NT Ab","GMT/CI",94.1,71.2,124.2,"Table S4-3",2,2,2,NA,NA,NA,NA,28,28
846,"Han, B",2021,"Lancet ID","Yes","No","Yes","No","CoronaVac","Sinovac","Inactivated","B4","High-dose, 3to5, phase 2","Yes","B2","B1",3,5,45,2,2,28,56,56,3,3,NA,"ug","Live virus","MNT 50","NT Ab","GMT/CI",140.5,113.4,174,"Table S4-3",2,2,2,NA,NA,NA,NA,28,28
846,"Han, B",2021,"Lancet ID","Yes","No","Yes","No","CoronaVac","Sinovac","Inactivated","B5","Low-dose, 6to11, phase 2","No","B2","B1",6,11,69,2,2,28,56,56,1.5,1.5,NA,"ug","Live virus","MNT 50","NT Ab","GMT/CI",90.3,72.6,112.2,"Table S4-3",2,2,2,NA,NA,NA,NA,28,28
846,"Han, B",2021,"Lancet ID","Yes","No","Yes","No","CoronaVac","Sinovac","Inactivated","B6","High-dose, 6to11, phase 2","Yes","B2","B1",6,11,68,2,2,28,56,56,3,3,NA,"ug","Live virus","MNT 50","NT Ab","GMT/CI",139.7,112.7,173.1,"Table S4-3",2,2,2,NA,NA,NA,NA,28,28
846,"Han, B",2021,"Lancet ID","Yes","No","Yes","No","CoronaVac","Sinovac","Inactivated","B7","Low-dose, 12to17, phase 2","No","B2","B1",12,17,71,2,2,28,56,56,1.5,1.5,NA,"ug","Live virus","MNT 50","NT Ab","GMT/CI",78.3,57.5,106.6,"Table S4-3",2,2,2,NA,NA,NA,NA,28,28
846,"Han, B",2021,"Lancet ID","Yes","No","Yes","No","CoronaVac","Sinovac","Inactivated","B8","High-dose, 12to17, phase 2","Yes","B2","B1",12,17,67,2,2,28,56,56,3,3,NA,"ug","Live virus","MNT 50","NT Ab","GMT/CI",146,114.2,186.8,"Table S4-3",2,2,2,NA,NA,NA,NA,28,28
926,"Hsieh, S",2021,"EClinicalMedicine","Yes","Yes","No","No","MVC-COV1901","Medigen","Recombinant","A1","Low dose","No","A3","A1",20,49,15,2,0,28,0,0,5,5,NA,"ug","Pseudo virus","PsVNA ID50","NT Ab","GMT/CI",10,10,10,"Table S4",10,10,10,430.5,274.92,674.04,35,-28,-28
926,"Hsieh, S",2021,"EClinicalMedicine","Yes","Yes","No","No","MVC-COV1901","Medigen","Recombinant","A1","Low dose","No","A3","A1",20,49,15,2,1,28,15,15,5,5,NA,"ug","Pseudo virus","PsVNA ID50","NT Ab","GMT/CI",12.6,8.99,17.64,"Table S4",10,10,10,430.5,274.92,674.04,35,-13,-13
926,"Hsieh, S",2021,"EClinicalMedicine","Yes","Yes","No","No","MVC-COV1901","Medigen","Recombinant","A1","Low dose","No","A3","A1",20,49,15,2,1,28,29,29,5,5,NA,"ug","Pseudo virus","PsVNA ID50","NT Ab","GMT/CI",18.1,11.44,28.74,"Table S4",10,10,10,430.5,274.92,674.04,35,1,1
926,"Hsieh, S",2021,"EClinicalMedicine","Yes","Yes","No","No","MVC-COV1901","Medigen","Recombinant","A1","Low dose","No","A3","A1",20,49,15,2,2,28,43,43,5,5,NA,"ug","Pseudo virus","PsVNA ID50","NT Ab","GMT/CI",538.5,261.94,1107.04,"Table S4",10,10,10,430.5,274.92,674.04,35,15,15
926,"Hsieh, S",2021,"EClinicalMedicine","Yes","Yes","No","No","MVC-COV1901","Medigen","Recombinant","A1","Low dose","No","A3","A1",20,49,15,2,2,28,57,57,5,5,NA,"ug","Pseudo virus","PsVNA ID50","NT Ab","GMT/CI",652.7,361.55,1178.23,"Table S4",10,10,10,430.5,274.92,674.04,35,29,29
926,"Hsieh, S",2021,"EClinicalMedicine","Yes","Yes","No","No","MVC-COV1901","Medigen","Recombinant","A2","Medium dose","Yes","A3","A1",20,49,15,2,0,28,0,0,15,15,NA,"ug","Pseudo virus","PsVNA ID50","NT Ab","GMT/CI",10,10,10,"Table S4",10,10,10,430.5,274.92,674.04,35,-28,-28
926,"Hsieh, S",2021,"EClinicalMedicine","Yes","Yes","No","No","MVC-COV1901","Medigen","Recombinant","A2","Medium dose","Yes","A3","A1",20,49,15,2,1,28,15,15,15,15,NA,"ug","Pseudo virus","PsVNA ID50","NT Ab","GMT/CI",22.8,11.68,44.67,"Table S4",10,10,10,430.5,274.92,674.04,35,-13,-13
926,"Hsieh, S",2021,"EClinicalMedicine","Yes","Yes","No","No","MVC-COV1901","Medigen","Recombinant","A2","Medium dose","Yes","A3","A1",20,49,15,2,1,28,29,29,15,15,NA,"ug","Pseudo virus","PsVNA ID50","NT Ab","GMT/CI",56.6,22.27,143.97,"Table S4",10,10,10,430.5,274.92,674.04,35,1,1
926,"Hsieh, S",2021,"EClinicalMedicine","Yes","Yes","No","No","MVC-COV1901","Medigen","Recombinant","A2","Medium dose","Yes","A3","A1",20,49,15,2,2,28,43,43,15,15,NA,"ug","Pseudo virus","PsVNA ID50","NT Ab","GMT/CI",993.1,655,1505.65,"Table S4",10,10,10,430.5,274.92,674.04,35,15,15
926,"Hsieh, S",2021,"EClinicalMedicine","Yes","Yes","No","No","MVC-COV1901","Medigen","Recombinant","A2","Medium dose","Yes","A3","A1",20,49,15,2,2,28,57,57,15,15,NA,"ug","Pseudo virus","PsVNA ID50","NT Ab","GMT/CI",590.4,412.22,845.71,"Table S4",10,10,10,430.5,274.92,674.04,35,29,29
926,"Hsieh, S",2021,"EClinicalMedicine","Yes","Yes","No","No","MVC-COV1901","Medigen","Recombinant","A3","High dose","No","A3","A1",20,49,15,2,0,28,0,0,25,25,NA,"ug","Pseudo virus","PsVNA ID50","NT Ab","GMT/CI",10,10,10,"Table S4",10,10,10,430.5,274.92,674.04,35,-28,-28
926,"Hsieh, S",2021,"EClinicalMedicine","Yes","Yes","No","No","MVC-COV1901","Medigen","Recombinant","A3","High dose","No","A3","A1",20,49,15,2,1,28,15,15,25,25,NA,"ug","Pseudo virus","PsVNA ID50","NT Ab","GMT/CI",33.9,19.13,60.03,"Table S4",10,10,10,430.5,274.92,674.04,35,-13,-13
