Record_number,Author,Journal,Year,Vaccine,Vaccine_type,Manufacture,Group_ID,Group,Subgroup,Dose_level,Dose_concentration,Display_item,Time,Dosages,Measurement,N,Event,Risk
288,Zhang. J,Emerging Microbes & Infections,2021,V-01,Recombinant,Livzon Mabpharm,A1,"10ug, adult",A,Standard,10,appendix Table S5,30,Partial,Overall,24,12,50
288,Zhang. J,Emerging Microbes & Infections,2021,V-01,Recombinant,Livzon Mabpharm,A2,"25ug, adult",A,Higher,25,appendix Table S5,30,Partial,Overall,24,13,54.2
288,Zhang. J,Emerging Microbes & Infections,2021,V-01,Recombinant,Livzon Mabpharm,A3,"50ug, adult",A,Higher,50,appendix Table S5,30,Partial,Overall,24,16,66.7
288,Zhang. J,Emerging Microbes & Infections,2021,V-01,Recombinant,Livzon Mabpharm,A4,"10ug, elderly",B,Standard,10,appendix Table S5,30,Partial,Overall,24,11,45.8
288,Zhang. J,Emerging Microbes & Infections,2021,V-01,Recombinant,Livzon Mabpharm,A5,"25ug, elderly",B,Higher,25,appendix Table S5,30,Partial,Overall,24,11,45.8
288,Zhang. J,Emerging Microbes & Infections,2021,V-01,Recombinant,Livzon Mabpharm,A6,"50ug, elderly",B,Higher,50,appendix Table S5,30,Partial,Overall,24,12,50
288,Zhang. J,Emerging Microbes & Infections,2021,V-01,Recombinant,Livzon Mabpharm,A1,"10ug, adult",A,Standard,10,appendix Table S5,30,Full,Overall,24,10,41.7
288,Zhang. J,Emerging Microbes & Infections,2021,V-01,Recombinant,Livzon Mabpharm,A2,"25ug, adult",A,Higher,25,appendix Table S5,30,Full,Overall,24,7,29.2
288,Zhang. J,Emerging Microbes & Infections,2021,V-01,Recombinant,Livzon Mabpharm,A3,"50ug, adult",A,Higher,50,appendix Table S5,30,Full,Overall,24,8,33.3
288,Zhang. J,Emerging Microbes & Infections,2021,V-01,Recombinant,Livzon Mabpharm,A4,"10ug, elderly",B,Standard,10,appendix Table S5,30,Full,Overall,24,4,16.7
288,Zhang. J,Emerging Microbes & Infections,2021,V-01,Recombinant,Livzon Mabpharm,A5,"25ug, elderly",B,Higher,25,appendix Table S5,30,Full,Overall,24,3,12.5
288,Zhang. J,Emerging Microbes & Infections,2021,V-01,Recombinant,Livzon Mabpharm,A6,"50ug, elderly",B,Higher,50,appendix Table S5,30,Full,Overall,24,7,29.2
346,Yang. S,Lancet ID,2021,ZF2001,Recombinant,Anhui Zhifei,A1,"25ug, 3 doses, phase 1",A,Standard,25,Table 2,7,Any,Local,20,9,45
346,Yang. S,Lancet ID,2021,ZF2001,Recombinant,Anhui Zhifei,A2,"50ug, 3 doses, phase 1",A,Higher,50,Table 2,7,Any,Local,20,12,60
346,Yang. S,Lancet ID,2021,ZF2001,Recombinant,Anhui Zhifei,B1,"25ug, 2 doses, phase 2",B,None,25,Table 3,7,Any,Local,150,17,11
346,Yang. S,Lancet ID,2021,ZF2001,Recombinant,Anhui Zhifei,B2,"50ug, 2 doses, phase 2",B,None,50,Table 3,7,Any,Local,150,9,13
346,Yang. S,Lancet ID,2021,ZF2001,Recombinant,Anhui Zhifei,A3,"25ug, 3 doses, phase 2",C,Standard,25,Table 3,7,Any,Local,150,45,30
346,Yang. S,Lancet ID,2021,ZF2001,Recombinant,Anhui Zhifei,A4,"50ug, 3 doses, phase 2",C,Higher,50,Table 3,7,Any,Local,150,35,23
346,Yang. S,Lancet ID,2021,ZF2001,Recombinant,Anhui Zhifei,A1,"25ug, 3 doses, phase 1",A,Standard,25,Table 2,7,Any,Systemic,20,4,20
346,Yang. S,Lancet ID,2021,ZF2001,Recombinant,Anhui Zhifei,A2,"50ug, 3 doses, phase 1",A,Higher,50,Table 2,7,Any,Systemic,20,5,25
346,Yang. S,Lancet ID,2021,ZF2001,Recombinant,Anhui Zhifei,B1,"25ug, 2 doses, phase 2",B,None,25,Table 3,7,Any,Systemic,150,15,10
346,Yang. S,Lancet ID,2021,ZF2001,Recombinant,Anhui Zhifei,B2,"50ug, 2 doses, phase 2",B,None,50,Table 3,7,Any,Systemic,150,16,11
346,Yang. S,Lancet ID,2021,ZF2001,Recombinant,Anhui Zhifei,A3,"25ug, 3 doses, phase 2",C,Standard,25,Table 3,7,Any,Systemic,150,15,10
346,Yang. S,Lancet ID,2021,ZF2001,Recombinant,Anhui Zhifei,A4,"50ug, 3 doses, phase 2",C,Higher,50,Table 3,7,Any,Systemic,150,13,9
346,Yang. S,Lancet ID,2021,ZF2001,Recombinant,Anhui Zhifei,A1,"25ug, 3 doses, phase 1",A,Standard,25,Table 2,7,Any,Solicited,20,12,60
346,Yang. S,Lancet ID,2021,ZF2001,Recombinant,Anhui Zhifei,A2,"50ug, 3 doses, phase 1",A,Higher,50,Table 2,7,Any,Solicited,20,14,70
346,Yang. S,Lancet ID,2021,ZF2001,Recombinant,Anhui Zhifei,B1,"25ug, 2 doses, phase 2",B,None,25,Table 3,7,Any,Solicited,150,27,18
346,Yang. S,Lancet ID,2021,ZF2001,Recombinant,Anhui Zhifei,B2,"50ug, 2 doses, phase 2",B,None,50,Table 3,7,Any,Solicited,150,32,21
346,Yang. S,Lancet ID,2021,ZF2001,Recombinant,Anhui Zhifei,A3,"25ug, 3 doses, phase 2",C,Standard,25,Table 3,7,Any,Solicited,150,55,37
346,Yang. S,Lancet ID,2021,ZF2001,Recombinant,Anhui Zhifei,A4,"50ug, 3 doses, phase 2",C,Higher,50,Table 3,7,Any,Solicited,150,42,28
346,Yang. S,Lancet ID,2021,ZF2001,Recombinant,Anhui Zhifei,A1,"25ug, 3 doses, phase 1",A,Standard,25,Table 2,NA,Any,Unsolicited,20,6,30
346,Yang. S,Lancet ID,2021,ZF2001,Recombinant,Anhui Zhifei,A2,"50ug, 3 doses, phase 1",A,Higher,50,Table 2,NA,Any,Unsolicited,20,6,30
346,Yang. S,Lancet ID,2021,ZF2001,Recombinant,Anhui Zhifei,B1,"25ug, 2 doses, phase 2",B,None,25,Table 3,NA,Any,Unsolicited,150,5,3
346,Yang. S,Lancet ID,2021,ZF2001,Recombinant,Anhui Zhifei,B2,"50ug, 2 doses, phase 2",B,None,50,Table 3,NA,Any,Unsolicited,150,4,3
346,Yang. S,Lancet ID,2021,ZF2001,Recombinant,Anhui Zhifei,A3,"25ug, 3 doses, phase 2",C,Standard,25,Table 3,NA,Any,Unsolicited,150,7,5
346,Yang. S,Lancet ID,2021,ZF2001,Recombinant,Anhui Zhifei,A4,"50ug, 3 doses, phase 2",C,Higher,50,Table 3,NA,Any,Unsolicited,150,4,3
346,Yang. S,Lancet ID,2021,ZF2001,Recombinant,Anhui Zhifei,A1,"25ug, 3 doses, phase 1",A,Standard,25,Table 2,30,Any,Overall,20,14,70
346,Yang. S,Lancet ID,2021,ZF2001,Recombinant,Anhui Zhifei,A2,"50ug, 3 doses, phase 1",A,Higher,50,Table 2,31,Any,Overall,20,18,90
346,Yang. S,Lancet ID,2021,ZF2001,Recombinant,Anhui Zhifei,B1,"25ug, 2 doses, phase 2",B,None,25,Table 3,32,Any,Overall,150,43,29
346,Yang. S,Lancet ID,2021,ZF2001,Recombinant,Anhui Zhifei,B2,"50ug, 2 doses, phase 2",B,None,50,Table 3,33,Any,Overall,150,50,33
346,Yang. S,Lancet ID,2021,ZF2001,Recombinant,Anhui Zhifei,A3,"25ug, 3 doses, phase 2",C,Standard,25,Table 3,34,Any,Overall,150,72,48
346,Yang. S,Lancet ID,2021,ZF2001,Recombinant,Anhui Zhifei,A4,"50ug, 3 doses, phase 2",C,Higher,50,Table 3,35,Any,Overall,150,65,43
218,Li. J,Nature Medicine,2021,BNT162b1,mRNA,Pfizer/BioNTech,A1,"10ug, adult",A,Lower,10,Table 2,7,Any,Local,24,21,88
218,Li. J,Nature Medicine,2021,BNT162b1,mRNA,Pfizer/BioNTech,A2,"30ug, adult",A,Standard,30,Table 2,7,Any,Local,24,24,100
218,Li. J,Nature Medicine,2021,BNT162b1,mRNA,Pfizer/BioNTech,A3,"10ug, elderly",B,Lower,10,Table 2,7,Any,Local,24,18,75
218,Li. J,Nature Medicine,2021,BNT162b1,mRNA,Pfizer/BioNTech,A4,"30ug, elderly",B,Standard,30,Table 2,7,Any,Local,24,21,88
218,Li. J,Nature Medicine,2021,BNT162b1,mRNA,Pfizer/BioNTech,A1,"10ug, adult",A,Lower,10,Table 3,14,Any,Local,24,21,88
218,Li. J,Nature Medicine,2021,BNT162b1,mRNA,Pfizer/BioNTech,A2,"30ug, adult",A,Standard,30,Table 3,14,Any,Local,24,24,100
218,Li. J,Nature Medicine,2021,BNT162b1,mRNA,Pfizer/BioNTech,A3,"10ug, elderly",B,Lower,10,Table 3,14,Any,Local,24,18,75
218,Li. J,Nature Medicine,2021,BNT162b1,mRNA,Pfizer/BioNTech,A4,"30ug, elderly",B,Standard,30,Table 3,14,Any,Local,24,21,88
218,Li. J,Nature Medicine,2021,BNT162b1,mRNA,Pfizer/BioNTech,A1,"10ug, adult",A,Lower,10,Table 2,7,Any,Systemic,24,17,71
218,Li. J,Nature Medicine,2021,BNT162b1,mRNA,Pfizer/BioNTech,A2,"30ug, adult",A,Standard,30,Table 2,7,Any,Systemic,24,21,88
218,Li. J,Nature Medicine,2021,BNT162b1,mRNA,Pfizer/BioNTech,A3,"10ug, elderly",B,Lower,10,Table 2,7,Any,Systemic,24,4,17
218,Li. J,Nature Medicine,2021,BNT162b1,mRNA,Pfizer/BioNTech,A4,"30ug, elderly",B,Standard,30,Table 2,7,Any,Systemic,24,18,75
218,Li. J,Nature Medicine,2021,BNT162b1,mRNA,Pfizer/BioNTech,A1,"10ug, adult",A,Lower,10,Table 3,14,Any,Systemic,24,17,71
218,Li. J,Nature Medicine,2021,BNT162b1,mRNA,Pfizer/BioNTech,A2,"30ug, adult",A,Standard,30,Table 3,14,Any,Systemic,24,22,92
218,Li. J,Nature Medicine,2021,BNT162b1,mRNA,Pfizer/BioNTech,A3,"10ug, elderly",B,Lower,10,Table 3,14,Any,Systemic,24,9,38
218,Li. J,Nature Medicine,2021,BNT162b1,mRNA,Pfizer/BioNTech,A4,"30ug, elderly",B,Standard,30,Table 3,14,Any,Systemic,24,19,79
218,Li. J,Nature Medicine,2021,BNT162b1,mRNA,Pfizer/BioNTech,A1,"10ug, adult",A,Lower,10,Table 2,7,Any,Solicited,24,21,88
218,Li. J,Nature Medicine,2021,BNT162b1,mRNA,Pfizer/BioNTech,A2,"30ug, adult",A,Standard,30,Table 2,7,Any,Solicited,24,24,100
218,Li. J,Nature Medicine,2021,BNT162b1,mRNA,Pfizer/BioNTech,A3,"10ug, elderly",B,Lower,10,Table 2,7,Any,Solicited,24,20,83
218,Li. J,Nature Medicine,2021,BNT162b1,mRNA,Pfizer/BioNTech,A4,"30ug, elderly",B,Standard,30,Table 2,7,Any,Solicited,24,22,92
218,Li. J,Nature Medicine,2021,BNT162b1,mRNA,Pfizer/BioNTech,A1,"10ug, adult",A,Lower,10,Table 3,14,Any,Solicited,24,21,88
218,Li. J,Nature Medicine,2021,BNT162b1,mRNA,Pfizer/BioNTech,A2,"30ug, adult",A,Standard,30,Table 3,14,Any,Solicited,24,24,100
218,Li. J,Nature Medicine,2021,BNT162b1,mRNA,Pfizer/BioNTech,A3,"10ug, elderly",B,Lower,10,Table 3,14,Any,Solicited,24,21,88
218,Li. J,Nature Medicine,2021,BNT162b1,mRNA,Pfizer/BioNTech,A4,"30ug, elderly",B,Standard,30,Table 3,14,Any,Solicited,24,23,96
218,Li. J,Nature Medicine,2021,BNT162b1,mRNA,Pfizer/BioNTech,A1,"10ug, adult",A,Lower,10,Table 2,50,Any,Unsolicited,24,9,38
218,Li. J,Nature Medicine,2021,BNT162b1,mRNA,Pfizer/BioNTech,A2,"30ug, adult",A,Standard,30,Table 2,50,Any,Unsolicited,24,10,42
218,Li. J,Nature Medicine,2021,BNT162b1,mRNA,Pfizer/BioNTech,A3,"10ug, elderly",B,Lower,10,Table 2,50,Any,Unsolicited,24,4,17
218,Li. J,Nature Medicine,2021,BNT162b1,mRNA,Pfizer/BioNTech,A4,"30ug, elderly",B,Standard,30,Table 2,50,Any,Unsolicited,24,9,38
218,Li. J,Nature Medicine,2021,BNT162b1,mRNA,Pfizer/BioNTech,A1,"10ug, adult",A,Lower,10,Table 3,50,Any,Unsolicited,24,9,38
218,Li. J,Nature Medicine,2021,BNT162b1,mRNA,Pfizer/BioNTech,A2,"30ug, adult",A,Standard,30,Table 3,50,Any,Unsolicited,24,10,42
218,Li. J,Nature Medicine,2021,BNT162b1,mRNA,Pfizer/BioNTech,A3,"10ug, elderly",B,Lower,10,Table 3,50,Any,Unsolicited,24,4,17
218,Li. J,Nature Medicine,2021,BNT162b1,mRNA,Pfizer/BioNTech,A4,"30ug, elderly",B,Standard,30,Table 3,50,Any,Unsolicited,24,9,38
10,Mulligan. M. J,Nature,2020,BNT162b1,mRNA,Pfizer/BioNTech,A1,10ug,A,Lower,10,Figure 2,7,Partial,Local,12,NA,NA
10,Mulligan. M. J,Nature,2020,BNT162b1,mRNA,Pfizer/BioNTech,A2,30ug,A,Standard,30,Figure 2,7,Partial,Local,12,NA,NA
10,Mulligan. M. J,Nature,2020,BNT162b1,mRNA,Pfizer/BioNTech,A3,100ug,A,Higher,100,Figure 2,7,Partial,Local,12,NA,NA
10,Mulligan. M. J,Nature,2020,BNT162b1,mRNA,Pfizer/BioNTech,A1,10ug,A,Lower,10,Figure 2,7,Full,Local,12,NA,NA
10,Mulligan. M. J,Nature,2020,BNT162b1,mRNA,Pfizer/BioNTech,A2,30ug,A,Standard,30,Figure 2,7,Full,Local,12,NA,NA
10,Mulligan. M. J,Nature,2020,BNT162b1,mRNA,Pfizer/BioNTech,A1,10ug,A,Lower,10,Figure 3,7,Partial,Systemic,12,NA,NA
10,Mulligan. M. J,Nature,2020,BNT162b1,mRNA,Pfizer/BioNTech,A2,30ug,A,Standard,30,Figure 3,7,Partial,Systemic,12,NA,NA
10,Mulligan. M. J,Nature,2020,BNT162b1,mRNA,Pfizer/BioNTech,A3,100ug,A,Higher,100,Figure 3,7,Partial,Systemic,12,NA,NA
10,Mulligan. M. J,Nature,2020,BNT162b1,mRNA,Pfizer/BioNTech,A1,10ug,A,Lower,10,Figure 3,7,Full,Systemic,12,NA,NA
10,Mulligan. M. J,Nature,2020,BNT162b1,mRNA,Pfizer/BioNTech,A2,30ug,A,Standard,30,Figure 3,7,Full,Systemic,12,NA,NA
10,Mulligan. M. J,Nature,2020,BNT162b1,mRNA,Pfizer/BioNTech,A1,10ug,A,Lower,10,Text,7,Any,Overall,12,6,50
10,Mulligan. M. J,Nature,2020,BNT162b1,mRNA,Pfizer/BioNTech,A2,30ug,A,Standard,30,Text,7,Any,Overall,12,6,50
10,Mulligan. M. J,Nature,2020,BNT162b1,mRNA,Pfizer/BioNTech,A3,100ug,A,Higher,100,Text,7,Any,Overall,12,7,58.3
18,Walsh. E. E,New England Journal of Medicine,2020,BNT162b1,mRNA,Pfizer/BioNTech,A1,"10ug, adult, BNT162b1",A,Lower,10,Figure 2,7,Partial,Local,12,NA,NA
18,Walsh. E. E,New England Journal of Medicine,2020,BNT162b2,mRNA,Pfizer/BioNTech,A1,"10ug, adult, BNT162b1",A,Lower,10,Figure 2,7,Partial,Local,12,NA,NA
18,Walsh. E. E,New England Journal of Medicine,2020,BNT162b1,mRNA,Pfizer/BioNTech,A2,"20ug, adult, BNT162b1",A,Lower,20,Figure 2,7,Partial,Local,12,NA,NA
18,Walsh. E. E,New England Journal of Medicine,2020,BNT162b2,mRNA,Pfizer/BioNTech,A2,"20ug, adult, BNT162b1",A,Lower,20,Figure 2,7,Partial,Local,12,NA,NA
18,Walsh. E. E,New England Journal of Medicine,2020,BNT162b1,mRNA,Pfizer/BioNTech,A3,"30ug, adult, BNT162b1",A,Standard,30,Figure 2,7,Partial,Local,12,NA,NA
18,Walsh. E. E,New England Journal of Medicine,2020,BNT162b2,mRNA,Pfizer/BioNTech,A3,"30ug, adult, BNT162b1",A,Standard,30,Figure 2,7,Partial,Local,12,NA,NA
18,Walsh. E. E,New England Journal of Medicine,2020,BNT162b1,mRNA,Pfizer/BioNTech,A4,"10ug, elderly, BNT162b1",B,Lower,10,Figure 2,7,Partial,Local,12,NA,NA
18,Walsh. E. E,New England Journal of Medicine,2020,BNT162b2,mRNA,Pfizer/BioNTech,A4,"10ug, elderly, BNT162b1",B,Lower,10,Figure 2,7,Partial,Local,12,NA,NA
18,Walsh. E. E,New England Journal of Medicine,2020,BNT162b1,mRNA,Pfizer/BioNTech,A5,"20ug, elderly, BNT162b1",B,Lower,20,Figure 2,7,Partial,Local,12,NA,NA
18,Walsh. E. E,New England Journal of Medicine,2020,BNT162b2,mRNA,Pfizer/BioNTech,A5,"20ug, elderly, BNT162b1",B,Lower,20,Figure 2,7,Partial,Local,12,NA,NA
18,Walsh. E. E,New England Journal of Medicine,2020,BNT162b1,mRNA,Pfizer/BioNTech,A6,"30ug, elderly, BNT162b1",B,Standard,30,Figure 2,7,Partial,Local,12,NA,NA
18,Walsh. E. E,New England Journal of Medicine,2020,BNT162b2,mRNA,Pfizer/BioNTech,A6,"30ug, elderly, BNT162b1",B,Standard,30,Figure 2,7,Partial,Local,12,NA,NA
18,Walsh. E. E,New England Journal of Medicine,2020,BNT162b1,mRNA,Pfizer/BioNTech,B1,"10ug, adult, BNT162b2",C,Lower,10,Figure 2,7,Partial,Local,12,NA,NA
18,Walsh. E. E,New England Journal of Medicine,2020,BNT162b2,mRNA,Pfizer/BioNTech,B1,"10ug, adult, BNT162b2",C,Lower,10,Figure 2,7,Partial,Local,12,NA,NA
18,Walsh. E. E,New England Journal of Medicine,2020,BNT162b1,mRNA,Pfizer/BioNTech,B2,"20ug, adult, BNT162b2",C,Lower,20,Figure 2,7,Partial,Local,12,NA,NA
18,Walsh. E. E,New England Journal of Medicine,2020,BNT162b2,mRNA,Pfizer/BioNTech,B2,"20ug, adult, BNT162b2",C,Lower,20,Figure 2,7,Partial,Local,12,NA,NA
18,Walsh. E. E,New England Journal of Medicine,2020,BNT162b1,mRNA,Pfizer/BioNTech,B3,"30ug, adult, BNT162b2",C,Standard,30,Figure 2,7,Partial,Local,12,NA,NA
18,Walsh. E. E,New England Journal of Medicine,2020,BNT162b2,mRNA,Pfizer/BioNTech,B3,"30ug, adult, BNT162b2",C,Standard,30,Figure 2,7,Partial,Local,12,NA,NA
18,Walsh. E. E,New England Journal of Medicine,2020,BNT162b1,mRNA,Pfizer/BioNTech,B4,"10ug, elderly, BNT162b2",D,Lower,10,Figure 2,7,Partial,Local,12,NA,NA
18,Walsh. E. E,New England Journal of Medicine,2020,BNT162b2,mRNA,Pfizer/BioNTech,B4,"10ug, elderly, BNT162b2",D,Lower,10,Figure 2,7,Partial,Local,12,NA,NA
18,Walsh. E. E,New England Journal of Medicine,2020,BNT162b1,mRNA,Pfizer/BioNTech,B5,"20ug, elderly, BNT162b2",D,Lower,20,Figure 2,7,Partial,Local,12,NA,NA
18,Walsh. E. E,New England Journal of Medicine,2020,BNT162b2,mRNA,Pfizer/BioNTech,B5,"20ug, elderly, BNT162b2",D,Lower,20,Figure 2,7,Partial,Local,12,NA,NA
18,Walsh. E. E,New England Journal of Medicine,2020,BNT162b1,mRNA,Pfizer/BioNTech,B6,"30ug, elderly, BNT162b2",D,Standard,30,Figure 2,7,Partial,Local,12,NA,NA
18,Walsh. E. E,New England Journal of Medicine,2020,BNT162b2,mRNA,Pfizer/BioNTech,B6,"30ug, elderly, BNT162b2",D,Standard,30,Figure 2,7,Partial,Local,12,NA,NA
18,Walsh. E. E,New England Journal of Medicine,2020,BNT162b1,mRNA,Pfizer/BioNTech,A1,"10ug, adult, BNT162b1",A,Lower,10,Figure 2,7,Full,Local,12,NA,NA
18,Walsh. E. E,New England Journal of Medicine,2020,BNT162b2,mRNA,Pfizer/BioNTech,A1,"10ug, adult, BNT162b1",A,Lower,10,Figure 2,7,Full,Local,12,NA,NA
18,Walsh. E. E,New England Journal of Medicine,2020,BNT162b1,mRNA,Pfizer/BioNTech,A2,"20ug, adult, BNT162b1",A,Lower,20,Figure 2,7,Full,Local,12,NA,NA
18,Walsh. E. E,New England Journal of Medicine,2020,BNT162b2,mRNA,Pfizer/BioNTech,A2,"20ug, adult, BNT162b1",A,Lower,20,Figure 2,7,Full,Local,12,NA,NA
18,Walsh. E. E,New England Journal of Medicine,2020,BNT162b1,mRNA,Pfizer/BioNTech,A3,"30ug, adult, BNT162b1",A,Standard,30,Figure 2,7,Full,Local,12,NA,NA
18,Walsh. E. E,New England Journal of Medicine,2020,BNT162b2,mRNA,Pfizer/BioNTech,A3,"30ug, adult, BNT162b1",A,Standard,30,Figure 2,7,Full,Local,12,NA,NA
18,Walsh. E. E,New England Journal of Medicine,2020,BNT162b1,mRNA,Pfizer/BioNTech,A4,"10ug, elderly, BNT162b1",B,Lower,10,Figure 2,7,Full,Local,12,NA,NA
18,Walsh. E. E,New England Journal of Medicine,2020,BNT162b2,mRNA,Pfizer/BioNTech,A4,"10ug, elderly, BNT162b1",B,Lower,10,Figure 2,7,Full,Local,12,NA,NA
18,Walsh. E. E,New England Journal of Medicine,2020,BNT162b1,mRNA,Pfizer/BioNTech,A5,"20ug, elderly, BNT162b1",B,Lower,20,Figure 2,7,Full,Local,12,NA,NA
18,Walsh. E. E,New England Journal of Medicine,2020,BNT162b2,mRNA,Pfizer/BioNTech,A5,"20ug, elderly, BNT162b1",B,Lower,20,Figure 2,7,Full,Local,12,NA,NA
18,Walsh. E. E,New England Journal of Medicine,2020,BNT162b1,mRNA,Pfizer/BioNTech,A6,"30ug, elderly, BNT162b1",B,Standard,30,Figure 2,7,Full,Local,12,NA,NA
18,Walsh. E. E,New England Journal of Medicine,2020,BNT162b2,mRNA,Pfizer/BioNTech,A6,"30ug, elderly, BNT162b1",B,Standard,30,Figure 2,7,Full,Local,12,NA,NA
18,Walsh. E. E,New England Journal of Medicine,2020,BNT162b1,mRNA,Pfizer/BioNTech,B1,"10ug, adult, BNT162b2",C,Lower,10,Figure 2,7,Full,Local,12,NA,NA
18,Walsh. E. E,New England Journal of Medicine,2020,BNT162b2,mRNA,Pfizer/BioNTech,B1,"10ug, adult, BNT162b2",C,Lower,10,Figure 2,7,Full,Local,12,NA,NA
18,Walsh. E. E,New England Journal of Medicine,2020,BNT162b1,mRNA,Pfizer/BioNTech,B2,"20ug, adult, BNT162b2",C,Lower,20,Figure 2,7,Full,Local,12,NA,NA
18,Walsh. E. E,New England Journal of Medicine,2020,BNT162b2,mRNA,Pfizer/BioNTech,B2,"20ug, adult, BNT162b2",C,Lower,20,Figure 2,7,Full,Local,12,NA,NA
18,Walsh. E. E,New England Journal of Medicine,2020,BNT162b1,mRNA,Pfizer/BioNTech,B3,"30ug, adult, BNT162b2",C,Standard,30,Figure 2,7,Full,Local,12,NA,NA
18,Walsh. E. E,New England Journal of Medicine,2020,BNT162b2,mRNA,Pfizer/BioNTech,B3,"30ug, adult, BNT162b2",C,Standard,30,Figure 2,7,Full,Local,12,NA,NA
18,Walsh. E. E,New England Journal of Medicine,2020,BNT162b1,mRNA,Pfizer/BioNTech,B4,"10ug, elderly, BNT162b2",D,Lower,10,Figure 2,7,Full,Local,12,NA,NA
18,Walsh. E. E,New England Journal of Medicine,2020,BNT162b2,mRNA,Pfizer/BioNTech,B4,"10ug, elderly, BNT162b2",D,Lower,10,Figure 2,7,Full,Local,12,NA,NA
18,Walsh. E. E,New England Journal of Medicine,2020,BNT162b1,mRNA,Pfizer/BioNTech,B5,"20ug, elderly, BNT162b2",D,Lower,20,Figure 2,7,Full,Local,12,NA,NA
18,Walsh. E. E,New England Journal of Medicine,2020,BNT162b2,mRNA,Pfizer/BioNTech,B5,"20ug, elderly, BNT162b2",D,Lower,20,Figure 2,7,Full,Local,12,NA,NA
18,Walsh. E. E,New England Journal of Medicine,2020,BNT162b1,mRNA,Pfizer/BioNTech,B6,"30ug, elderly, BNT162b2",D,Standard,30,Figure 2,7,Full,Local,12,NA,NA
18,Walsh. E. E,New England Journal of Medicine,2020,BNT162b2,mRNA,Pfizer/BioNTech,B6,"30ug, elderly, BNT162b2",D,Standard,30,Figure 2,7,Full,Local,12,NA,NA
18,Walsh. E. E,New England Journal of Medicine,2020,BNT162b1,mRNA,Pfizer/BioNTech,A1,"10ug, adult, BNT162b1",A,Lower,10,Figure 3,7,Partial,Systemic,12,NA,NA
18,Walsh. E. E,New England Journal of Medicine,2020,BNT162b2,mRNA,Pfizer/BioNTech,A1,"10ug, adult, BNT162b1",A,Lower,10,Figure 3,7,Partial,Systemic,12,NA,NA
18,Walsh. E. E,New England Journal of Medicine,2020,BNT162b1,mRNA,Pfizer/BioNTech,A2,"20ug, adult, BNT162b1",A,Lower,20,Figure 3,7,Partial,Systemic,12,NA,NA
18,Walsh. E. E,New England Journal of Medicine,2020,BNT162b2,mRNA,Pfizer/BioNTech,A2,"20ug, adult, BNT162b1",A,Lower,20,Figure 3,7,Partial,Systemic,12,NA,NA
18,Walsh. E. E,New England Journal of Medicine,2020,BNT162b1,mRNA,Pfizer/BioNTech,A3,"30ug, adult, BNT162b1",A,Standard,30,Figure 3,7,Partial,Systemic,12,NA,NA
18,Walsh. E. E,New England Journal of Medicine,2020,BNT162b2,mRNA,Pfizer/BioNTech,A3,"30ug, adult, BNT162b1",A,Standard,30,Figure 3,7,Partial,Systemic,12,NA,NA
18,Walsh. E. E,New England Journal of Medicine,2020,BNT162b1,mRNA,Pfizer/BioNTech,A4,"10ug, elderly, BNT162b1",B,Lower,10,Figure 3,7,Partial,Systemic,12,NA,NA
18,Walsh. E. E,New England Journal of Medicine,2020,BNT162b2,mRNA,Pfizer/BioNTech,A4,"10ug, elderly, BNT162b1",B,Lower,10,Figure 3,7,Partial,Systemic,12,NA,NA
18,Walsh. E. E,New England Journal of Medicine,2020,BNT162b1,mRNA,Pfizer/BioNTech,A5,"20ug, elderly, BNT162b1",B,Lower,20,Figure 3,7,Partial,Systemic,12,NA,NA
18,Walsh. E. E,New England Journal of Medicine,2020,BNT162b2,mRNA,Pfizer/BioNTech,A5,"20ug, elderly, BNT162b1",B,Lower,20,Figure 3,7,Partial,Systemic,12,NA,NA
18,Walsh. E. E,New England Journal of Medicine,2020,BNT162b1,mRNA,Pfizer/BioNTech,A6,"30ug, elderly, BNT162b1",B,Standard,30,Figure 3,7,Partial,Systemic,12,NA,NA
18,Walsh. E. E,New England Journal of Medicine,2020,BNT162b2,mRNA,Pfizer/BioNTech,A6,"30ug, elderly, BNT162b1",B,Standard,30,Figure 3,7,Partial,Systemic,12,NA,NA
18,Walsh. E. E,New England Journal of Medicine,2020,BNT162b1,mRNA,Pfizer/BioNTech,B1,"10ug, adult, BNT162b2",C,Lower,10,Figure 3,7,Partial,Systemic,12,NA,NA
18,Walsh. E. E,New England Journal of Medicine,2020,BNT162b2,mRNA,Pfizer/BioNTech,B1,"10ug, adult, BNT162b2",C,Lower,10,Figure 3,7,Partial,Systemic,12,NA,NA
18,Walsh. E. E,New England Journal of Medicine,2020,BNT162b1,mRNA,Pfizer/BioNTech,B2,"20ug, adult, BNT162b2",C,Lower,20,Figure 3,7,Partial,Systemic,12,NA,NA
18,Walsh. E. E,New England Journal of Medicine,2020,BNT162b2,mRNA,Pfizer/BioNTech,B2,"20ug, adult, BNT162b2",C,Lower,20,Figure 3,7,Partial,Systemic,12,NA,NA
18,Walsh. E. E,New England Journal of Medicine,2020,BNT162b1,mRNA,Pfizer/BioNTech,B3,"30ug, adult, BNT162b2",C,Standard,30,Figure 3,7,Partial,Systemic,12,NA,NA
18,Walsh. E. E,New England Journal of Medicine,2020,BNT162b2,mRNA,Pfizer/BioNTech,B3,"30ug, adult, BNT162b2",C,Standard,30,Figure 3,7,Partial,Systemic,12,NA,NA
